param-0,param-1,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0.2,0.4,-11.792478494623655,-8.106714838709678,0.25743589784946236,-256.6264317204301,84.38609731182795,77.84258182795699,11.039717849462367,-24.972299462365594,-45.78895483870968,-46.475483870967736,-41.9041247311828,-30.43913709677419,-17.872673494623655,-3.4156499892473122,7.217157370967743,15.791423279569894,0.07230039946236559,0.33745698387096773,0.9490608817204301,1.507920860215054,0.7657250161290322,0.21507947258064514,0.009121363225806452,0.00025585005053763436,0.0001479551125268817,0.0001748062612903226,0.0003646810241935484,0.003994163655913978,543.1275860215054,286.0513279569892,64.43499043010753,4584.358513548387,685.3303870967742,-65.7444570967742,47.829041935483865,334.72367150537633,288.0284731182795,121.58435483870969,137.62198924731183,145.0566129032258,148.1385483870968,151.29725806451614,152.50086021505373,154.7895698924731,156.2688172043011,0.2341729621166667,0.15875789443548388,5.6242688172043005e-06,5.178629032258064e-06,5.052430107526882e-06,5.0024086021505375e-06,4.952064516129032e-06,4.939672043010753e-06,4.903994623655914e-06,4.8893010752688175e-06
0.2,0.45,-10.846397311827957,-7.155285376344087,0.2876299569892473,-253.8525569892473,86.87399892473118,78.18518865591398,10.697309784946237,-25.790794623655916,-45.23415645161291,-46.374487634408595,-42.01672096774193,-30.381361827956987,-18.11164865591398,-3.3690540543010754,7.473077043010753,15.590134408602152,0.08889149784946236,0.416881435483871,1.1871085967741934,1.8938115698924733,0.9651133494623655,0.2717194521505376,0.011497239946236559,0.0003091238091397849,0.00017442410225806452,0.00020126592150537638,0.0004050891010752688,0.004758414516129033,543.1301236559141,273.5738709677419,67.91623467741935,5118.162685913978,688.7944784946237,-66.54574768817204,47.829023655913986,330.4321698924731,344.3479139784946,147.23612903225805,150.35048387096776,152.70607526881722,155.7571505376344,160.57790322580644,162.4243010752688,165.20747311827958,166.5862365591398,0.2550728498016129,0.18404388423655912,5.5264516129032266e-06,5.471193548387097e-06,5.424892473118279e-06,5.370370967741935e-06,5.3235e-06,5.309096774193548e-06,5.267279569892473e-06,5.262629032258064e-06
0.2,0.5,-9.999722956989247,-6.304247688172041,0.3178293817204301,-251.777876344086,89.16712258064517,79.03495166666667,9.85719817204301,-25.873437096774197,-45.48538817204302,-46.048885483870954,-41.880526344086014,-30.48779193548387,-18.20767112903226,-3.467939478494623,7.616225946236559,15.697407258064517,0.1074316182795699,0.5056318494623656,1.4531458064516132,2.325097440860215,1.1879767849462364,0.3350326333333333,0.01415410322580645,0.0003697838924731183,0.00020511598924731188,0.00023209032849462366,0.00045175304354838706,0.0056141758602150545,543.2024677419356,265.305752688172,70.79937930107526,5571.70886344086,691.7586989247311,-67.27782440860216,47.828727956989255,335.8842919354839,366.0004193548387,158.51795698924732,148.9495698924731,154.05715053763439,155.84467741935484,156.99849462365592,160.39150537634407,161.52220430107525,165.91075268817204,0.2861977048182796,0.19911166582741932,6.178656989247312e-06,5.941107526881722e-06,5.860279569892473e-06,5.828397849462366e-06,5.813682795698925e-06,5.763494623655914e-06,5.747274193548386e-06,5.682102150537634e-06
0.2,0.55,-9.233495,-5.534252580645161,0.3480334946236559,-249.40194086021503,91.01423709677418,79.41272069892472,9.610517956989248,-26.440263978494624,-45.43672688172043,-45.53389516129032,-41.930005376344084,-30.843982258064518,-18.199277741935486,-3.2469012309677416,7.740410274193549,15.290485806451613,0.1279208387096774,0.6037087741935484,1.7471748440860213,2.801780956989247,1.4343177043010753,0.40501940322580643,0.017091974086021505,0.00043782257526881727,0.00024002360860215054,0.00026728055053763447,0.0005046802526881719,0.0065614680645161285,543.2587580645161,256.19773118279574,73.71764155913979,6068.172120268817,694.3252956989247,-67.92974940860215,47.828244086021506,350.95165967741934,321.5142795698925,198.93844086021508,154.0812365591398,156.84182795698925,159.55677419354836,161.2089247311828,164.73650537634407,165.91865591397848,170.07311827956988,0.3302391107295699,0.20126451243548385,7.189894086021504e-06,6.361059139784946e-06,6.301209677419354e-06,6.261118279569892e-06,6.242354838709678e-06,6.1915860215053764e-06,6.178043010752688e-06,6.111112903225807e-06
0.2,0.6,-8.533723602150538,-4.831207795698925,0.37824167741935477,-247.58276505376344,93.05043225806453,79.77406983870968,9.021624946236559,-26.611453763440863,-45.22194569892473,-45.662616666666665,-41.75754301075269,-30.719662903225803,-18.43238311827957,-3.4692393494623652,8.02344820860215,15.617350752688173,0.15035920430107527,0.7111123978494625,2.0691957688172047,3.3238647526881717,1.704136005376344,0.481680138172043,0.02031086182795699,0.0005132518387096775,0.00027916064516129036,0.0003068270155913979,0.0005638467043010753,0.00760027306451613,543.3458225806452,248.98386559139783,76.56309225806451,6568.595619623657,696.5691881720429,-68.56308559139784,47.82765752688172,348.6494295698925,348.43313440860214,189.92311827956988,150.8383870967742,153.78370967741932,156.13032258064516,160.3348924731183,162.00145161290322,167.0231182795699,168.9215053763441,0.3549106425537634,0.22278990714247313,7.674730645161289e-06,6.871672043010753e-06,6.803451612903226e-06,6.758403225806452e-06,6.690188172043011e-06,6.670806451612903e-06,6.5840806451612905e-06,6.556655913978495e-06
0.2,0.65,-7.8897838172043,-4.184587043010753,0.40845318817204296,-245.68779086021502,94.79288333333335,80.03005505376343,8.46624005376344,-26.576425268817207,-45.30259569892473,-45.50314301075268,-41.58042150537634,-31.08525806451613,-18.261340806451617,-3.3921270122043015,7.836158313978494,15.694091505376344,0.17474667204301073,0.8278422096774194,2.4192081021505376,3.8913436129032255,1.9974294301075273,0.5650140860215054,0.023810735591397854,0.0005960501774193549,0.00032251237956989256,0.0003507376247311828,0.0006292755161290322,0.008730603440860215,543.4560483870969,242.57062903225807,79.11760822580645,7037.920873870968,698.5474731182795,-69.09742994623656,47.82700161290323,363.45327688172046,349.88446774193545,202.67575268817205,152.71145161290323,157.50784946236558,161.02317204301076,163.79322580645163,165.38935483870966,169.40645161290323,171.69784946236558,0.40352849931344087,0.22036920971720428,8.611748387096775e-06,7.318956989247312e-06,7.2301075268817215e-06,7.174887096774194e-06,7.11663440860215e-06,7.097118279569892e-06,7.025682795698924e-06,6.992435483870968e-06
0.2,0.7,-7.293411505376344,-3.585983064516129,0.4386674086021506,-243.81321989247311,96.24913817204302,80.28901451612904,8.391196344086023,-27.42592311827957,-44.828583333333334,-45.00403010752688,-42.047288709677424,-31.169839247311824,-18.277209623655914,-3.0734179935483876,7.84231135483871,15.358284731182799,0.20108298924731186,0.9538973440860214,2.7972080752688173,4.50421602688172,2.3141981344086027,0.6550209344086021,0.027591575268817205,0.0006862327419354839,0.00037008961774193555,0.00039901698172043,0.0007009715752688171,0.009952464838709678,543.5768387096774,236.4039516129032,81.65594129032257,7533.294212204301,700.3100376344086,-69.59351467741935,47.82629032258066,378.2246940860215,404.8573064516128,234.6193548387097,154.9269892473118,158.20516129032256,161.66387096774193,162.83370967741936,167.02795698924731,169.35967741935485,172.3989247311828,0.4553750845080645,0.21471997194462367,9.333608064516128e-06,7.728290322580646e-06,7.668951612903227e-06,7.595747311827958e-06,7.5794032258064516e-06,7.496564516129032e-06,7.462005376344087e-06,7.412801075268817e-06
0.2,0.75,-6.7380433870967735,-3.0285427956989253,0.46888454301075266,-242.196238172043,97.84237849462365,80.3048352688172,8.082955,-27.304104301075274,-45.10428440860215,-44.831790322580645,-41.854816666666665,-31.34104247311828,-18.246019516129035,-3.2565679365591396,8.180992161290323,15.09867166666667,0.22936871505376347,1.089280129032258,3.2032024623655913,5.162490817204302,2.654445026881721,0.7517020548387097,0.031653452741935484,0.0007838058763440862,0.00042188547795698924,0.0004516546930107525,0.0007789136505376345,0.011265853225806451,543.6946720430108,230.40743010752686,84.2690538172043,8057.430837150538,701.8763709677419,-70.11579295698924,47.82555268817205,385.69586666666663,412.4244516129032,203.85887096774192,158.86327956989248,162.58112903225808,165.44193548387096,166.52301075268818,170.88279569892472,173.90860215053763,177.0236559139785,0.49834457964623663,0.2179495873596774,9.108185483870967e-06,8.147290322580645e-06,8.087086021505376e-06,8.02317741935484e-06,8.012236559139785e-06,7.928112903225807e-06,7.891908602150537e-06,7.843231182795698e-06
0.2,0.8,-6.21840123655914,-2.507219408602151,0.4991038440860215,-240.99588817204304,99.29896451612903,81.00863978494624,7.3206611827957,-27.478832795698928,-44.82234892473118,-44.82992258064517,-41.837744623655915,-31.31483870967742,-18.47271322580645,-2.9396146607526883,7.847825570430107,15.3815161827957,0.25960343010752684,1.2339892258064515,3.637188198924731,5.866163521505376,3.018168543010753,0.8550567096774193,0.035996329731182795,0.0008887604086021508,0.0004779066935483871,0.0005086592655913978,0.0008631120806451612,0.012670741935483872,543.8527688172044,226.8242043010753,86.27664801075268,8461.514983548388,703.2802365591398,-70.56353301075268,47.82476774193549,393.16229516129033,387.18993010752683,203.66849462365593,152.36784946236557,158.16994623655916,162.41467741935483,163.51827956989246,168.2758064516129,173.51559139784948,176.14139784946235,0.5429289951645161,0.21956420910483873,9.832569892473119e-06,8.716763440860215e-06,8.602209677419355e-06,8.511924731182795e-06,8.495209677419356e-06,8.399483870967742e-06,8.297317204301075e-06,8.26644623655914e-06
0.2,0.85,-5.730161129032257,-2.0174125806451615,0.5293251129032257,-239.36167043010752,100.64372849462364,80.8483161827957,7.190611290322581,-27.713786021505378,-44.55269193548387,-44.81079086021505,-41.81754247311828,-31.590602150537638,-18.209488817204303,-2.996695848924731,7.827010221505376,15.460023817204304,0.2917872688172043,1.3880241397849464,4.099163994623655,6.6152315,3.4053679247311823,0.9650849322580646,0.04062018215053764,0.0010010898064516129,0.0005381484860215053,0.0005700280188172043,0.0009535683064516129,0.014167179032258065,543.9787903225807,221.3820967741936,88.73556758064515,9002.251920053763,704.537435483871,-71.03097870967741,47.82396344086022,405.52006559139784,406.76603225806446,217.69295698924734,162.8147311827957,164.42215053763442,168.18225806451613,173.91451612903228,176.89569892473116,178.88602150537636,183.57365591397848,0.5982755489107526,0.21041720875376344,1.0660087634408602e-05,8.967801075268817e-06,8.941489247311827e-06,8.851666666666667e-06,8.746655913978495e-06,8.712677419354837e-06,8.697849462365591e-06,8.612978494623656e-06
0.2,0.9,-5.269739623655913,-1.5556077526881722,0.5595481344086022,-238.0006102150538,101.82658333333333,81.25191129032258,6.626621827956989,-27.966495161290325,-44.06039623655914,-44.80931989247311,-42.10317634408602,-31.474867204301077,-18.1452823655914,-3.044692741935484,7.884108908602151,15.320402096774194,0.32592015053763446,1.5513862688172044,4.5891310860215055,7.409696639784946,3.8160439892473117,1.081786088172043,0.045525062150537636,0.0011208069516129033,0.0006026062682795699,0.0006357492623655914,0.0010502742096774194,0.015755129569892473,544.1410591397849,218.2950322580645,90.51957059139785,9392.969614301075,705.6723602150538,-71.37594602150538,47.823139784946235,413.0087301075269,406.88000537634406,188.01284946236555,166.32833333333332,170.57258064516128,174.86397849462364,177.58602150537635,182.34516129032255,185.15645161290323,186.69301075268817,0.6466276951177419,0.208265289772043,9.963751612903226e-06,9.39189247311828e-06,9.290295698924731e-06,9.190467741935484e-06,9.144112903225806e-06,9.055779569892473e-06,9.037048387096774e-06,9.015064516129031e-06
0.2,0.95,-4.834133870967742,-1.1188363440860216,0.5897727903225807,-236.712676344086,103.12295215053766,81.20211215053764,6.317400483870967,-27.786156989247317,-44.26344946236559,-44.69633440860214,-41.95563870967742,-31.551274193548387,-18.342006344086023,-2.8950699672043014,8.016934494623657,15.142433817204301,0.36200218279569896,1.7240737204301078,5.107088940860215,8.249559962365591,4.250196354838709,1.2051609720430108,0.05071092284946237,0.0012479030967741938,0.0006712853510752688,0.0007058505424731183,0.0011532484462365592,0.017434606989247314,544.2917795698925,214.97025268817205,92.58394967741935,9855.011465591399,706.7056827956989,-71.74381043010753,47.82231344086022,437.61851666666666,386.18747849462363,198.73096774193547,161.73279569892472,170.7193548387097,174.1209677419355,180.83655913978492,184.33763440860216,185.7236559139785,187.41397849462365,0.7323758960016128,0.16871436809946236,1.0957833333333334e-05,9.850731182795699e-06,9.675887096774193e-06,9.617908602150538e-06,9.50783870967742e-06,9.476634408602151e-06,9.457161290322579e-06,9.437666666666666e-06
0.25,0.0,-145.710823655914,-288.6433911290322,0.016339580645161292,-1837.0167978494628,7.802314516128962,6.03586774193571,0.5388506989246394,-1.8124983870967353,-2.7434252688173104,-2.866880107526734,-2.7638623655914394,-2.0511732258063686,-1.368834354839202,-0.41069747311817445,0.2961025430104657,0.8240902688171782,0.009739456451612904,0.03781246612903226,0.05236716935483871,0.0551096311827957,0.015773491397849462,0.002207524731182796,0.00023032086021505376,9.538305376344085e-05,8.815265053763441e-05,0.0001201799193548387,0.00026661849462365593,0.0011750860215053764,10186.673838709676,5914.328720430105,4.040583494623656,252.45682844086022,19366.348026881715,-4.644954301074852,3.697465591397849,37.91038548387097,103.82695698924731,125.27763440860215,128.59247311827957,132.59209677419352,137.23483870967743,139.57155913978497,142.04091397849461,144.0917741935484,146.37586021505376,0.02189639059139785,0.0016300817473118281,1.4661075268817204e-06,1.439451612903226e-06,1.390609139784946e-06,1.3480537634408603e-06,1.3291634408602152e-06,1.3174086021505376e-06,1.3056166666666667e-06,1.2924370967741934e-06
0.25,0.05,-28.31246290322581,-24.14678559139785,0.04685923602150537,-308.18825537634405,24.120789784946233,40.163366129032255,-5.1046403225806465,-32.86839026881721,-51.7373069892473,-49.879603763440855,-35.34191827956989,-10.052026720430108,12.745259838709677,27.692522204301074,30.994522849462363,27.79246064516129,0.009735839513713117,0.0378235110398336,0.052393941240248924,0.05515712239709678,0.016155253107526885,0.007398106827956988,0.017139194032258064,0.023325886962365594,0.006902351322580645,0.0005173983333333333,0.00025915417567741933,0.0011670175034916668,675.3987043010752,660.0632741935484,26.312510430107526,830.2054305913978,750.2683387096774,-50.997823655913976,47.90312956989248,630.8666569892472,6.297155913978495,88.05801075268818,91.83612903225807,95.92591397849463,97.56521505376345,99.3955376344086,102.68370967741934,105.9420430107527,107.83344086021506,0.06788453258064515,0.0017315806451612904,2.2793333333333333e-06,2.1983333333333336e-06,2.120284946236559e-06,2.0877258064516127e-06,2.0564731182795702e-06,2.0091645161290325e-06,1.9627494623655916e-06,1.9354854838709675e-06
0.25,0.1,-22.7741311827957,-18.613770806451612,0.07741162311827958,-298.85954247311827,34.42643440860215,46.420460752688165,-2.635988404301075,-35.91059672043011,-57.82853709677419,-52.9422129032258,-35.51236720430107,-8.644839623655914,11.788180215053764,27.19493192473118,30.633274569892478,25.293117634408603,0.009735342528615052,0.03783760832955645,0.05242428572872743,0.055212756301720435,0.017185487204301075,0.022881735483870968,0.0679148247311828,0.09319762954838712,0.027431574994623655,0.001730641569892473,0.0002584923983333333,0.0011624335164021507,663.154553763441,489.5800053763441,35.29708801075269,1393.6697840860215,758.6619731182794,-56.138683870967746,47.91081774193549,630.9262274193547,66.03476344086022,80.18952150537635,104.2809677419355,108.87833333333333,110.07774193548387,115.89301075268817,119.62559139784946,122.17575268817204,123.53397849462365,0.11387766247311829,0.0016345803978494624,9.2145e-06,2.542483870967742e-06,2.4503279569892475e-06,2.429462365591398e-06,2.357069892473118e-06,2.2933655913978494e-06,2.259010752688172e-06,2.241241935483871e-06
0.25,0.15,-19.531610215053764,-15.377405215053763,0.10799162365591397,-292.4467139784946,41.506053225806454,51.25620215053763,-5.576288763440861,-38.505358118279574,-58.19705376344086,-53.30057688172043,-35.95210752688172,-9.367820161290322,11.746165376344086,26.536599784946237,29.68100204301075,24.38979596774194,0.00973795943151129,0.03785474007128924,0.0524581993039086,0.05527655352956988,0.01886417005376344,0.04865807043010752,0.1525560806451613,0.20970911390860214,0.06167534369892473,0.003759880403225806,0.00026463578639784944,0.0011613274612612904,659.8248225806452,419.1701935483871,41.43147666666667,1885.8151186559141,766.529940860215,-58.997868279569886,47.914446236559144,630.9964892473117,5.939639784946236,78.88740322580645,111.4497311827957,114.25881720430107,118.89456989247311,121.00091397849461,125.6208064516129,126.92317204301075,130.18962365591398,0.1598765827419355,0.0021606650537634407,1.0499752688172043e-05,2.9222365591397853e-06,2.873016129032258e-06,2.7835860215053766e-06,2.745784946236559e-06,2.687005376344086e-06,2.6698817204301075e-06,2.6341505376344084e-06
0.25,0.2,-17.228779569892474,-13.08130682795699,0.1385941935483871,-288.4318416666666,47.053976344086024,52.870524193548384,-5.028009247311828,-39.45788456989248,-60.06062849462365,-54.922341397849465,-35.56119623655914,-8.53973811827957,11.545926451612903,26.17217408602151,28.398007473118277,23.86420838709678,0.009743696641917205,0.03787492713649463,0.05249567983817742,0.05534849282526882,0.021191343978494624,0.08472777043010753,0.2710652043010752,0.3728632954301076,0.10963455072043012,0.006605160478494623,0.0002775712376344086,0.001163698249327957,658.0738817204301,368.9177043010753,47.70992112903225,2487.3215670967743,773.6490322580645,-61.286655376344086,47.921355913978495,631.5231188172042,76.9140752688172,81.03625268817204,111.67354838709677,116.94741935483871,119.59629032258064,127.15204301075268,131.852688172043,132.94736559139784,134.3431182795699,0.20606020112903223,0.0016385205322580645,1.219510752688172e-05,3.421430107526882e-06,3.288188172043011e-06,3.2393817204301077e-06,3.138236559139785e-06,3.082548387096774e-06,3.065720430107527e-06,3.0430913978494624e-06
0.25,0.25,-15.440990322580644,-11.297746612903225,0.16921377419354838,-284.48760381720433,50.45606505376343,55.505160752688184,-5.121923161290323,-41.616233225806454,-61.41435483870968,-54.5175946236559,-34.647691397849464,-8.990836075268817,11.146196612903227,25.26402086021505,28.17367667204301,24.19682370967742,0.009752548294323118,0.03789815405195699,0.05253673001070968,0.0554285896188172,0.024166970483870964,0.13109038172043014,0.4234405051612902,0.5826579993118279,0.1713085949139785,0.010266449634408602,0.00029731225537634414,0.0011695529442741935,657.4944784946236,339.8168225806452,52.1274347311828,2968.941153333333,779.9684193548386,-62.77871881720431,47.92811129032258,631.5655752688172,84.10373655913979,86.72083870967741,113.70086021505377,119.91236559139783,121.85182795698924,125.04032258064517,128.76806451612904,140.39768817204302,142.09430107526882,0.25221863467741945,0.0016404341612903225,1.4106397849462366e-05,3.888198924731183e-06,3.7153118279569893e-06,3.6767526881720426e-06,3.619215053763441e-06,3.553774193548387e-06,3.3698010752688174e-06,3.345413978494624e-06
0.25,0.3,-13.979129569892471,-9.833388978494623,0.1998462258064516,-281.08305499999994,53.82089086021505,56.448529462365585,-5.100034677419355,-42.74346698924732,-62.57990698924731,-53.8836440860215,-34.57235967741935,-9.647863870967742,10.944064086021504,25.58145629032258,27.985456247311827,23.287516344086022,0.009764507399252687,0.03792441595703763,0.052581358957650544,0.05551684212956989,0.027791041397849464,0.1877453451612903,0.6096804187634408,0.8390909314354839,0.24669678701612902,0.014743712387096776,0.00032384506881720434,0.0011788753102741935,657.2037419354839,317.58722043010755,56.492440053763445,3491.346512258064,785.5065161290322,-64.0930252688172,47.93258709677419,633.9231075268816,94.10527956989246,128.37989247311828,132.242311827957,140.20252688172044,143.66860215053765,144.97032258064516,146.41220430107526,147.66274193548387,150.4647311827957,0.3000123924731183,1.6205483870967743e-05,4.05578494623656e-06,3.967790322580645e-06,3.8001075268817205e-06,3.7586505376344088e-06,3.7392150537634405e-06,3.7257634408602144e-06,3.7101290322580644e-06,3.678962365591398e-06
0.25,0.35,-12.742305913978496,-8.587363924731184,0.23048925268817205,-278.6565322580645,57.06955215053763,57.77795973118279,-6.233715860215056,-43.32150322580645,-62.53573440860215,-54.700181720430095,-34.312494623655915,-9.1572961827957,10.76633252688172,24.440725483870974,28.066491139784947,23.57515403225807,0.009779596506725807,0.037953727853989254,0.052629538785155916,0.055613234630107526,0.032063592473118276,0.2546937790322581,0.8297885366666665,1.1421672155860216,0.33580054648924734,0.02003702984408602,0.00035718221397849464,0.0011916847454139787,657.0977043010753,300.2241559139785,60.53004887096774,4016.700761774193,790.3428440860215,-65.24684086021506,47.93567258064517,633.9324086021504,83.13471505376344,116.49870967741937,128.77252688172044,133.78887096774193,137.34817204301078,142.40962365591398,145.9847311827957,148.94962365591397,152.54693548387095,0.34617885483870964,1.8847220430107528e-05,4.742763440860215e-06,4.434440860215054e-06,4.332623655913978e-06,4.267591397849463e-06,4.1946666666666664e-06,4.142193548387096e-06,4.098559139784946e-06,4.060263440860215e-06
0.25,0.4,-11.670275268817205,-7.508082580645162,0.2611408064516129,-276.19672096774195,59.89562096774194,58.28433903225806,-6.793667741935484,-43.5509123655914,-63.174627956989255,-54.49056720430108,-34.753070967741934,-9.01834247311828,11.080567365591397,24.192798602150535,27.219676048387097,23.48799306451613,0.009797801053758066,0.03798608868037635,0.052681307042849464,0.055717783244623655,0.036984666129032256,0.33193602795698923,1.0837653802688174,1.491887846311828,0.43862032490860214,0.02614641705913978,0.00039732310215053764,0.001207975843811828,657.1247096774193,286.92697849462365,64.22097865591398,4527.513099892473,794.5640376344086,-66.2403688172043,47.937810752688165,633.9384032258063,96.10061827956989,127.74768817204301,139.42489247311826,141.79161290322583,145.98365591397848,148.89032258064515,151.3116129032258,153.6005376344086,154.94209677419357,0.3923465107526882,2.1116225806451614e-05,4.986215053763441e-06,4.676897849462366e-06,4.639870967741936e-06,4.584096774193548e-06,4.544510752688172e-06,4.508908602150538e-06,4.474962365591398e-06,4.452838709677419e-06
0.25,0.45,-10.724209677419356,-6.556070107526882,0.29179886559139784,-274.2555370967742,62.03076612903226,59.65390177419355,-7.142516182795699,-44.65399086021505,-63.52043225806452,-54.23504569892473,-34.41515698924731,-9.164105913978496,10.386178064516129,24.428199677419357,27.316069892473124,23.204441559139784,0.00981911950866129,0.038021487200510753,0.05273663686005376,0.05583048757526882,0.042554154301075266,0.4194704725806452,1.3716068311827956,1.8882462913010751,0.5551540522956989,0.03307177283333334,0.000444259329032258,0.0012277417077688174,657.2437956989248,276.7036129032258,67.36851069892474,4992.9198799999995,798.249069892473,-67.05302903225807,47.939276344086025,633.9426021505375,95.65082258064515,133.9075806451613,145.03887096774196,147.64236559139786,150.3660752688172,152.83645161290323,154.28752688172045,155.89037634408604,157.60994623655913,0.4385140591397849,2.3728290322580643e-05,5.357602150537634e-06,5.026827956989247e-06,4.975177419354839e-06,4.93636559139785e-06,4.898193548387097e-06,4.8732258064516126e-06,4.8516182795698924e-06,4.832252688172042e-06
0.25,0.5,-9.877533172043009,-5.704546559139785,0.3224624569892473,-272.07600913978496,63.91301236559139,60.19189752688172,-7.212440967741935,-45.3183317204301,-63.868276881720426,-54.213221505376346,-34.488644623655915,-8.807277311827956,10.16981623655914,23.808265107526886,27.402280021505376,23.25197989247312,0.009843552928919355,0.03805993942319355,0.052795533651021506,0.05595131569354838,0.048772104838709675,0.517298076344086,1.6933153089784947,2.331245986198925,0.6854027341774194,0.040813136032258064,0.0004979950682795699,0.0012509903539731184,657.3469193548387,265.86825268817205,70.59366801075268,5504.00689688172,801.4573548387095,-67.82752956989248,47.940252688172045,603.8026473118279,134.38254838709673,135.0331182795699,146.63483870967744,150.37354838709678,154.98344086021504,157.54639784946235,158.67392473118278,160.86817204301076,163.09876344086024,0.46048762815,0.02422170861827957,5.798059139784947e-06,5.4346344086021505e-06,5.370860215053764e-06,5.309543010752688e-06,5.271059139784946e-06,5.253849462365591e-06,5.2239784946236555e-06,5.208720430107526e-06
0.25,0.55,-9.11130747311828,-4.934322956989247,0.35313085483870976,-270.4867629032258,65.78587258064516,61.14544311827957,-7.5325963978494626,-46.18065967741935,-63.80819032258065,-54.404417204301076,-34.120133870967734,-8.91457634408602,10.087539086021504,23.515787150537637,27.136616059139786,23.75433575268817,0.009871100259580644,0.03810141697319355,0.05285800278451612,0.05608033190860215,0.05563855430107526,0.6254186666666667,2.0488907059677417,2.8208871458924736,0.8293666123387097,0.04937053234408603,0.0005585313225806452,0.0012777140649139784,657.4766129032258,257.95591397849466,73.5277305376344,5989.781937150538,804.2087365591397,-68.52807634408602,47.94081075268817,540.4052048387097,197.6676505376344,142.01817204301074,146.46940860215054,149.45005376344085,153.225,154.93489247311828,155.90005376344087,159.5975806451613,161.08155913978493,0.448051370644086,0.08283127597311826,5.9252795698924735e-06,5.835322580645161e-06,5.77794623655914e-06,5.7164516129032264e-06,5.680908602150538e-06,5.6691451612903225e-06,5.612112903225806e-06,5.6013279569892475e-06
0.25,0.6,-8.411540698924732,-4.231139516129032,0.38380317204301073,-268.46374032258063,67.31735107526883,61.48211182795699,-7.647685537634408,-46.566430107526884,-64.32751182795698,-54.17378333333332,-33.75930430107526,-9.130026935483873,9.624407258064517,23.508213494623657,27.47319895376344,23.443025591397856,0.009901771092069892,0.038145962347510755,0.05292404963166667,0.05621748232258064,0.06315344946236559,0.7438319215053765,2.438331006075269,3.3571674048548386,0.9870441492043013,0.0587439176827957,0.0006258648870967741,0.001307911679370968,657.6264838709678,251.0064247311828,76.10003677419355,6435.086594301076,806.6181397849462,-69.08235967741936,47.94108333333334,520.7759935483872,215.90433870967743,145.9593548387097,152.68478494623656,155.02494623655915,157.98387096774192,159.39720430107525,160.76736559139783,164.17182795698923,165.81602150537634,0.4673364364376344,0.10971789779032258,6.289790322580646e-06,6.186795698924731e-06,6.138913978494624e-06,6.079112903225806e-06,6.053897849462365e-06,6.0397311827957e-06,5.9836881720430105e-06,5.978059139784947e-06
0.25,0.65,-7.767599462365592,-3.584276397849462,0.41447900000000004,-266.98360645161296,69.23424032258065,61.83061284946236,-8.172807526881721,-47.154722580645156,-64.08277365591398,-53.75309516129033,-34.1579935483871,-9.435980752688172,9.892301451612903,23.589179462365596,27.051617349462365,23.515698010752693,0.0099355542132043,0.03819352702632258,0.05299365803602151,0.05636279445161291,0.07131680752688173,0.8725386301075267,2.8616397039247317,3.9400905802741932,1.1584385437419351,0.06893333729032258,0.000700004569892473,0.0013415982689784947,657.780806451613,245.39164516129034,78.83703430107526,6921.555486935484,808.7448709677419,-69.67271344086022,47.94116505376345,501.3004139784946,235.04193010752687,145.91639784946236,150.22021505376344,153.33822580645162,157.27666666666667,159.42956989247313,160.54301075268816,164.3424193548387,165.7282258064516,0.48339545502204306,0.13983065502688172,6.718827956989248e-06,6.633145161290322e-06,6.569741935483871e-06,6.500005376344086e-06,6.463569892473119e-06,6.448774193548388e-06,6.386413978494624e-06,6.381123655913979e-06
